12.269591,15.10956,4.637108,12.578216,25.08526,675.7157,24
12.269591,15.10956,4.637108,12.578216,25.08526,675.7157,24
12.269591,15.10956,4.637108,12.578216,25.08526,675.7157,24
12.269591,15.10956,4.637108,12.578216,25.08526,675.7157,24
12.269591,15.10956,4.637108,12.578216,25.08526,675.7157,24
6.30799,59.16514,4.459713,10.591213,23.16844,1018.0275,37.30155
6.30799,59.16514,4.459713,10.591213,23.16844,1018.0275,37.30155
6.30799,59.16514,4.459713,10.591213,23.16844,1018.0275,37.30155
6.30799,59.16514,4.459713,10.591213,23.16844,1018.0275,37.30155
9.108941,63.23664,4.617535,12.460531,25.25647,719.0501,28.47048
9.108941,63.23664,4.617535,12.460531,25.25647,719.0501,28.47048
9.108941,63.23664,4.617535,12.460531,25.25647,719.0501,28.47048
9.108941,63.23664,4.617535,12.460531,25.25647,719.0501,28.47048
9.108941,63.23664,4.617535,12.460531,25.25647,719.0501,28.47048
7.570812,36.13512,4.655277,12.275363,24.7104,745.0348,25.96041
7.570812,36.13512,4.655277,12.275363,24.7104,745.0348,25.96041
7.570812,36.13512,4.655277,12.275363,24.7104,745.0348,25.96041
6.329167,52.12794,4.37824,11.427669,24.06105,931.0712,33.18091
6.329167,52.12794,4.37824,11.427669,24.06105,931.0712,33.18091
6.329167,52.12794,4.37824,11.427669,24.06105,931.0712,33.18091
6.329167,52.12794,4.37824,11.427669,24.06105,931.0712,33.18091
6.329167,52.12794,4.37824,11.427669,24.06105,931.0712,33.18091
7.673651,31.17077,4.840554,13.227283,26.59718,624.6932,20.95315
7.673651,31.17077,4.840554,13.227283,26.59718,624.6932,20.95315
7.673651,31.17077,4.840554,13.227283,26.59718,624.6932,20.95315
7.673651,31.17077,4.840554,13.227283,26.59718,624.6932,20.95315
7.673651,31.17077,4.840554,13.227283,26.59718,624.6932,20.95315
6.733249,41.3793,4.516276,10.493645,22.76983,1045.8979,36.5463
6.733249,41.3793,4.516276,10.493645,22.76983,1045.8979,36.5463
6.733249,41.3793,4.516276,10.493645,22.76983,1045.8979,36.5463
6.733249,41.3793,4.516276,10.493645,22.76983,1045.8979,36.5463
6.733249,41.3793,4.516276,10.493645,22.76983,1045.8979,36.5463
7.839178,33.54007,4.647611,12.749763,26.12273,684.9637,25.60563
7.839178,33.54007,4.647611,12.749763,26.12273,684.9637,25.60563
7.839178,33.54007,4.647611,12.749763,26.12273,684.9637,25.60563
7.839178,33.54007,4.647611,12.749763,26.12273,684.9637,25.60563
11.109879,36.64976,4.848022,12.599655,25.03605,640.7446,23.93967
11.109879,36.64976,4.848022,12.599655,25.03605,640.7446,23.93967
11.109879,36.64976,4.848022,12.599655,25.03605,640.7446,23.93967
11.109879,36.64976,4.848022,12.599655,25.03605,640.7446,23.93967
7.302294,18.59131,4.398774,12.102788,24.93193,873.6115,30.27597
7.302294,18.59131,4.398774,12.102788,24.93193,873.6115,30.27597
7.302294,18.59131,4.398774,12.102788,24.93193,873.6115,30.27597
7.872453,28,4.58164,11.995556,24.88808,823.5187,31.52131
7.872453,28,4.58164,11.995556,24.88808,823.5187,31.52131
7.872453,28,4.58164,11.995556,24.88808,823.5187,31.52131
7.872453,28,4.58164,11.995556,24.88808,823.5187,31.52131
7.872453,28,4.58164,11.995556,24.88808,823.5187,31.52131
7.872453,28,4.58164,11.995556,24.88808,823.5187,31.52131
8.27282,30.4321,4.461748,12.025913,24.78682,857.4681,31.13178
8.27282,30.4321,4.461748,12.025913,24.78682,857.4681,31.13178
8.27282,30.4321,4.461748,12.025913,24.78682,857.4681,31.13178
8.27282,30.4321,4.461748,12.025913,24.78682,857.4681,31.13178
8.27282,30.4321,4.461748,12.025913,24.78682,857.4681,31.13178
8.27282,30.4321,4.461748,12.025913,24.78682,857.4681,31.13178
9.784082,20.48211,4.576929,12.255557,24.55816,747.1243,27.29534
9.784082,20.48211,4.576929,12.255557,24.55816,747.1243,27.29534
9.784082,20.48211,4.576929,12.255557,24.55816,747.1243,27.29534
9.784082,20.48211,4.576929,12.255557,24.55816,747.1243,27.29534
8.648303,43.12395,4.561052,12.910674,25.49569,687.6324,25.55603
8.648303,43.12395,4.561052,12.910674,25.49569,687.6324,25.55603
8.648303,43.12395,4.561052,12.910674,25.49569,687.6324,25.55603
8.648303,43.12395,4.561052,12.910674,25.49569,687.6324,25.55603
8.648303,43.12395,4.561052,12.910674,25.49569,687.6324,25.55603
8.059121,63.6345,4.548687,13.062257,25.76676,659.6479,25.19779
8.059121,63.6345,4.548687,13.062257,25.76676,659.6479,25.19779
8.059121,63.6345,4.548687,13.062257,25.76676,659.6479,25.19779
8.059121,63.6345,4.548687,13.062257,25.76676,659.6479,25.19779
8.059121,63.6345,4.548687,13.062257,25.76676,659.6479,25.19779
8.059121,63.6345,4.548687,13.062257,25.76676,659.6479,25.19779
9.907437,37.85426,4.932552,13.634167,27.0769,593.4733,25.33687
9.907437,37.85426,4.932552,13.634167,27.0769,593.4733,25.33687
9.907437,37.85426,4.932552,13.634167,27.0769,593.4733,25.33687
9.907437,37.85426,4.932552,13.634167,27.0769,593.4733,25.33687
9.907437,37.85426,4.932552,13.634167,27.0769,593.4733,25.33687
9.907437,37.85426,4.932552,13.634167,27.0769,593.4733,25.33687
8.57095,23.05155,4.600316,12.906071,26.30388,736.0013,28.31738
8.57095,23.05155,4.600316,12.906071,26.30388,736.0013,28.31738
8.57095,23.05155,4.600316,12.906071,26.30388,736.0013,28.31738
8.57095,23.05155,4.600316,12.906071,26.30388,736.0013,28.31738
8.57095,23.05155,4.600316,12.906071,26.30388,736.0013,28.31738
8.57095,23.05155,4.600316,12.906071,26.30388,736.0013,28.31738
7.446813,24.86708,4.661925,12.634521,25.90641,803.8763,29.86271
7.446813,24.86708,4.661925,12.634521,25.90641,803.8763,29.86271
7.446813,24.86708,4.661925,12.634521,25.90641,803.8763,29.86271
7.446813,24.86708,4.661925,12.634521,25.90641,803.8763,29.86271
7.446813,24.86708,4.661925,12.634521,25.90641,803.8763,29.86271
7.446813,24.86708,4.661925,12.634521,25.90641,803.8763,29.86271
8.813575,26.7379,4.772831,12.951126,25.66385,662.3567,22.92885
8.813575,26.7379,4.772831,12.951126,25.66385,662.3567,22.92885
8.813575,26.7379,4.772831,12.951126,25.66385,662.3567,22.92885
8.813575,26.7379,4.772831,12.951126,25.66385,662.3567,22.92885
8.813575,26.7379,4.772831,12.951126,25.66385,662.3567,22.92885
10.202057,52.75778,4.677149,12.685639,25.54526,689.6438,23.14475
10.202057,52.75778,4.677149,12.685639,25.54526,689.6438,23.14475
10.202057,52.75778,4.677149,12.685639,25.54526,689.6438,23.14475
9.296115,43.69397,4.700111,12.740381,25.6821,670.0418,21.90028
9.296115,43.69397,4.700111,12.740381,25.6821,670.0418,21.90028
9.296115,43.69397,4.700111,12.740381,25.6821,670.0418,21.90028
9.296115,43.69397,4.700111,12.740381,25.6821,670.0418,21.90028
9.296115,43.69397,4.700111,12.740381,25.6821,670.0418,21.90028
9.296115,43.69397,4.700111,12.740381,25.6821,670.0418,21.90028
10.477256,24.03321,4.796113,12.616903,25.37829,646.7466,26.14306
10.477256,24.03321,4.796113,12.616903,25.37829,646.7466,26.14306
10.477256,24.03321,4.796113,12.616903,25.37829,646.7466,26.14306
10.477256,24.03321,4.796113,12.616903,25.37829,646.7466,26.14306
10.477256,24.03321,4.796113,12.616903,25.37829,646.7466,26.14306
8.349836,18.49098,4.822966,12.857493,25.84497,675.6675,24.3097
8.349836,18.49098,4.822966,12.857493,25.84497,675.6675,24.3097
8.349836,18.49098,4.822966,12.857493,25.84497,675.6675,24.3097
8.349836,18.49098,4.822966,12.857493,25.84497,675.6675,24.3097
8.349836,18.49098,4.822966,12.857493,25.84497,675.6675,24.3097
7.159916,45.28772,4.497377,10.662175,23.24803,1012.5894,37.72857
7.159916,45.28772,4.497377,10.662175,23.24803,1012.5894,37.72857
7.159916,45.28772,4.497377,10.662175,23.24803,1012.5894,37.72857
7.159916,45.28772,4.497377,10.662175,23.24803,1012.5894,37.72857
7.159916,45.28772,4.497377,10.662175,23.24803,1012.5894,37.72857
7.197646,51.51693,4.636506,12.344849,25.11307,766.1796,28.28389
7.197646,51.51693,4.636506,12.344849,25.11307,766.1796,28.28389
7.197646,51.51693,4.636506,12.344849,25.11307,766.1796,28.28389
7.197646,51.51693,4.636506,12.344849,25.11307,766.1796,28.28389
7.197646,51.51693,4.636506,12.344849,25.11307,766.1796,28.28389
8.183335,51.91375,4.689897,12.862982,26.24663,674.9054,23.6955
8.183335,51.91375,4.689897,12.862982,26.24663,674.9054,23.6955
8.183335,51.91375,4.689897,12.862982,26.24663,674.9054,23.6955
8.183335,51.91375,4.689897,12.862982,26.24663,674.9054,23.6955
7.153531,17.8921,4.838485,13.105397,26.41867,643.5383,23.09539
7.153531,17.8921,4.838485,13.105397,26.41867,643.5383,23.09539
7.153531,17.8921,4.838485,13.105397,26.41867,643.5383,23.09539
7.153531,17.8921,4.838485,13.105397,26.41867,643.5383,23.09539
8.690758,37.94173,4.842064,13.478616,27.11326,639.3986,23.02047
8.690758,37.94173,4.842064,13.478616,27.11326,639.3986,23.02047
8.690758,37.94173,4.842064,13.478616,27.11326,639.3986,23.02047
8.690758,37.94173,4.842064,13.478616,27.11326,639.3986,23.02047
7.266363,30.61257,4.760073,12.310005,24.82141,733.9312,28.48067
7.266363,30.61257,4.760073,12.310005,24.82141,733.9312,28.48067
7.266363,30.61257,4.760073,12.310005,24.82141,733.9312,28.48067
7.266363,30.61257,4.760073,12.310005,24.82141,733.9312,28.48067
7.266363,30.61257,4.760073,12.310005,24.82141,733.9312,28.48067
7.266363,30.61257,4.760073,12.310005,24.82141,733.9312,28.48067
6.495108,61.55034,4.643856,9.826256,22.25369,1161.4442,44.24368
6.495108,61.55034,4.643856,9.826256,22.25369,1161.4442,44.24368
6.495108,61.55034,4.643856,9.826256,22.25369,1161.4442,44.24368
6.495108,61.55034,4.643856,9.826256,22.25369,1161.4442,44.24368
6.495108,61.55034,4.643856,9.826256,22.25369,1161.4442,44.24368